render,id,label,Level,L1,L2,L3,L4,L5,L6,,N1,N2,N3,N4,N5,N6,Angle,Radius,horiz,vert,hpos,ypos,hpos,ypos,Num,Num,parent,subparent,kind,classes,scale,oooOpacity,oookind,ooosymbol,ooox,oooy,ooow,oooh,labelParams,sssOpacity,ssskind,ssssymbol,sssstack,sssx,sssy,sssw,sssh,xxxOpacity,xxxkind,xxxsymbol,xxxstack,xxxx,xxxy,xxxw,xxxh,xxxLabel,xxxLabelParams,vvvOpacity,vvvkind,vvvsymbol,vvvstack,vvvx,vvvy,vvvw,vvvh,vvvLabel,vvvLabelParams,unoa,unob,linestyle,startKind,endKind,startOffsetX,startOffsetY,endOffsetX,endOffsetY,routing,,,,,,,
0,D59TOn5-4-2-2,D59TOn5-4-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D59,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D59,n5-4-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D59TOn5-4-2-3,D59TOn5-4-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D59,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D59,n5-4-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C20TOn5-4-3,C20TOn5-4-3,3,,,,,,,,,,,,,,,,,,,,,,,,C20,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20,n5-4-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D60TOn5-4-3-1,D60TOn5-4-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D60,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D60,n5-4-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D60TOn5-4-3-2,D60TOn5-4-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D60,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D60,n5-4-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D60TOn5-4-3-3,D60TOn5-4-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D60,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D60,n5-4-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,ATOn6,ATOn6,1,,,,,,,,,,,,,,,,,,,,,,,,A,,link,partof,2,,,,,,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,n6,PartOf,Ellipse,Ellipse,75,75,47.5,47.5,2point,,,,,,,
0,E180TOn6-1,E180TOn6-1,2,,,,,,,,,,,,,,,,,,,,,,,,E180,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E180,n6-1,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C21TOn6-1-1,C21TOn6-1-1,3,,,,,,,,,,,,,,,,,,,,,,,,C21,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C21,n6-1-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D61TOn6-1-1-1,D61TOn6-1-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D61,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D61,n6-1-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D61TOn6-1-1-2,D61TOn6-1-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D61,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D61,n6-1-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D61TOn6-1-1-3,D61TOn6-1-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D61,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D61,n6-1-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C21TOn6-1-2,C21TOn6-1-2,3,,,,,,,,,,,,,,,,,,,,,,,,C21,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C21,n6-1-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D62TOn6-1-2-1,D62TOn6-1-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D62,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D62,n6-1-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D62TOn6-1-2-2,D62TOn6-1-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D62,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D62,n6-1-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D62TOn6-1-2-3,D62TOn6-1-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D62,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D62,n6-1-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C21TOn6-1-3,C21TOn6-1-3,3,,,,,,,,,,,,,,,,,,,,,,,,C21,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C21,n6-1-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D63TOn6-1-3-1,D63TOn6-1-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D63,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D63,n6-1-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D63TOn6-1-3-2,D63TOn6-1-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D63,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D63,n6-1-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D63TOn6-1-3-3,D63TOn6-1-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D63,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D63,n6-1-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,E180TOn6-2,E180TOn6-2,2,,,,,,,,,,,,,,,,,,,,,,,,E180,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E180,n6-2,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C22TOn6-2-1,C22TOn6-2-1,3,,,,,,,,,,,,,,,,,,,,,,,,C22,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22,n6-2-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D64TOn6-2-1-1,D64TOn6-2-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D64,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D64,n6-2-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D64TOn6-2-1-2,D64TOn6-2-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D64,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D64,n6-2-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D64TOn6-2-1-3,D64TOn6-2-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D64,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D64,n6-2-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C22TOn6-2-2,C22TOn6-2-2,3,,,,,,,,,,,,,,,,,,,,,,,,C22,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22,n6-2-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D65TOn6-2-2-1,D65TOn6-2-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D65,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D65,n6-2-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D65TOn6-2-2-2,D65TOn6-2-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D65,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D65,n6-2-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D65TOn6-2-2-3,D65TOn6-2-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D65,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D65,n6-2-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C22TOn6-2-3,C22TOn6-2-3,3,,,,,,,,,,,,,,,,,,,,,,,,C22,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22,n6-2-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D66TOn6-2-3-1,D66TOn6-2-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D66,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D66,n6-2-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D66TOn6-2-3-2,D66TOn6-2-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D66,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D66,n6-2-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D66TOn6-2-3-3,D66TOn6-2-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D66,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D66,n6-2-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,E180TOn6-3,E180TOn6-3,2,,,,,,,,,,,,,,,,,,,,,,,,E180,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E180,n6-3,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C23TOn6-3-1,C23TOn6-3-1,3,,,,,,,,,,,,,,,,,,,,,,,,C23,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C23,n6-3-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D67TOn6-3-1-1,D67TOn6-3-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D67,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D67,n6-3-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D67TOn6-3-1-2,D67TOn6-3-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D67,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D67,n6-3-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D67TOn6-3-1-3,D67TOn6-3-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D67,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D67,n6-3-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C23TOn6-3-2,C23TOn6-3-2,3,,,,,,,,,,,,,,,,,,,,,,,,C23,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C23,n6-3-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D68TOn6-3-2-1,D68TOn6-3-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D68,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D68,n6-3-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D68TOn6-3-2-2,D68TOn6-3-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D68,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D68,n6-3-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D68TOn6-3-2-3,D68TOn6-3-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D68,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D68,n6-3-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C23TOn6-3-3,C23TOn6-3-3,3,,,,,,,,,,,,,,,,,,,,,,,,C23,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C23,n6-3-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D69TOn6-3-3-1,D69TOn6-3-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D69,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D69,n6-3-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D69TOn6-3-3-2,D69TOn6-3-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D69,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D69,n6-3-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D69TOn6-3-3-3,D69TOn6-3-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D69,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D69,n6-3-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,E180TOn6-4,E180TOn6-4,2,,,,,,,,,,,,,,,,,,,,,,,,E180,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E180,n6-4,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C24TOn6-4-1,C24TOn6-4-1,3,,,,,,,,,,,,,,,,,,,,,,,,C24,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C24,n6-4-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D70TOn6-4-1-1,D70TOn6-4-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D70,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D70,n6-4-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D70TOn6-4-1-2,D70TOn6-4-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D70,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D70,n6-4-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D70TOn6-4-1-3,D70TOn6-4-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D70,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D70,n6-4-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C24TOn6-4-2,C24TOn6-4-2,3,,,,,,,,,,,,,,,,,,,,,,,,C24,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C24,n6-4-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D71TOn6-4-2-1,D71TOn6-4-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D71,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D71,n6-4-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D71TOn6-4-2-2,D71TOn6-4-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D71,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D71,n6-4-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D71TOn6-4-2-3,D71TOn6-4-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D71,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D71,n6-4-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C24TOn6-4-3,C24TOn6-4-3,3,,,,,,,,,,,,,,,,,,,,,,,,C24,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C24,n6-4-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D72TOn6-4-3-1,D72TOn6-4-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D72,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D72,n6-4-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D72TOn6-4-3-2,D72TOn6-4-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D72,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D72,n6-4-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D72TOn6-4-3-3,D72TOn6-4-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D72,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D72,n6-4-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,ATOn7,ATOn7,1,,,,,,,,,,,,,,,,,,,,,,,,A,,link,partof,2,,,,,,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,n7,PartOf,Ellipse,Ellipse,75,75,47.5,47.5,2point,,,,,,,
0,E216TOn7-1,E216TOn7-1,2,,,,,,,,,,,,,,,,,,,,,,,,E216,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E216,n7-1,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C25TOn7-1-1,C25TOn7-1-1,3,,,,,,,,,,,,,,,,,,,,,,,,C25,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25,n7-1-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D73TOn7-1-1-1,D73TOn7-1-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D73,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D73,n7-1-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D73TOn7-1-1-2,D73TOn7-1-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D73,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D73,n7-1-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D73TOn7-1-1-3,D73TOn7-1-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D73,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D73,n7-1-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C25TOn7-1-2,C25TOn7-1-2,3,,,,,,,,,,,,,,,,,,,,,,,,C25,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25,n7-1-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D74TOn7-1-2-1,D74TOn7-1-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D74,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D74,n7-1-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D74TOn7-1-2-2,D74TOn7-1-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D74,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D74,n7-1-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D74TOn7-1-2-3,D74TOn7-1-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D74,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D74,n7-1-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C25TOn7-1-3,C25TOn7-1-3,3,,,,,,,,,,,,,,,,,,,,,,,,C25,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25,n7-1-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D75TOn7-1-3-1,D75TOn7-1-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D75,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D75,n7-1-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D75TOn7-1-3-2,D75TOn7-1-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D75,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D75,n7-1-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D75TOn7-1-3-3,D75TOn7-1-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D75,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D75,n7-1-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,E216TOn7-2,E216TOn7-2,2,,,,,,,,,,,,,,,,,,,,,,,,E216,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E216,n7-2,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C26TOn7-2-1,C26TOn7-2-1,3,,,,,,,,,,,,,,,,,,,,,,,,C26,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26,n7-2-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D76TOn7-2-1-1,D76TOn7-2-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D76,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D76,n7-2-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D76TOn7-2-1-2,D76TOn7-2-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D76,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D76,n7-2-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D76TOn7-2-1-3,D76TOn7-2-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D76,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D76,n7-2-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C26TOn7-2-2,C26TOn7-2-2,3,,,,,,,,,,,,,,,,,,,,,,,,C26,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26,n7-2-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D77TOn7-2-2-1,D77TOn7-2-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D77,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D77,n7-2-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D77TOn7-2-2-2,D77TOn7-2-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D77,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D77,n7-2-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D77TOn7-2-2-3,D77TOn7-2-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D77,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D77,n7-2-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C26TOn7-2-3,C26TOn7-2-3,3,,,,,,,,,,,,,,,,,,,,,,,,C26,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26,n7-2-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D78TOn7-2-3-1,D78TOn7-2-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D78,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D78,n7-2-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D78TOn7-2-3-2,D78TOn7-2-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D78,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D78,n7-2-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D78TOn7-2-3-3,D78TOn7-2-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D78,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D78,n7-2-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,E216TOn7-3,E216TOn7-3,2,,,,,,,,,,,,,,,,,,,,,,,,E216,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E216,n7-3,PartOf,Ellipse,Ellipse,17.5,17.5,30,30,2point,,,,,,,
0,C27TOn7-3-1,C27TOn7-3-1,3,,,,,,,,,,,,,,,,,,,,,,,,C27,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C27,n7-3-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D79TOn7-3-1-1,D79TOn7-3-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D79,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D79,n7-3-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
